candidate_id	similarity	score
6973	0.01780899263438089	1
6974	0.14591295202892612	1
6975	0.05840896928528282	2
6976	0.010280411493534765	1
6977	0.004734678155216804	1
6978	0.0005778648192357092	1
6979	0.15619175010247716	3
6980	0.01049126699774684	1
6981	0.1283728126086741	2
6982	0.12766311402124741	3
6983	0.013283314656704986	1
6984	0.13178294833853238	1
6985	0.029501819192518423	1
6986	0.07978262725140609	3
6987	6.044905711272971e-06	1
6988	0.14236929884178892	2
6989	0.15466599452820573	3
6990	0.04050927120384244	1
6991	0.07241077646162904	1
6992	0.03899406265772774	2
6993	0.009597238960869002	1
6994	0.035723975136945085	1
6995	0.07117094926533828	1
6996	0.10946937230326247	2
6997	0.055909992745281696	2
6998	0.002131883504885938	1
6999	0.01185527877244754	1
7000	0.07417214646866048	2
7001	0.08925868132515999	2
7002	0.07925039004697938	2
7003	0.17403318069888016	3
7004	0.051020123503282146	2
7005	0.0028668874400131724	1
7006	0.01997768811234589	1
7007	0.11177897566897257	2
7008	0.0733421275436434	1
7009	0.003147722176990753	1
7010	0.034732895527315025	1
7011	0.011685370509078715	1
7012	0.007389052703803464	1
7013	0.02988595746955817	1
7014	0.055782081388350925	1
7015	0.03463548713060364	2
7016	0.01771250183169167	1
7017	0.10947926900156643	2
7018	0.0646275087288008	2
7019	0.06426950243656826	2
7020	0.17016323470521638	3
7021	0.09542775661397745	3
7022	0.12334611472896788	2
7023	0.05779885417585833	1
7024	1.621996712789886e-06	0
7025	0.08991243454248335	2
7026	0.12726520601341867	3
7027	0.13066978910405344	3
7028	0.11357836327177151	3
7029	0.18590389451333447	2
7030	0.04053084562059343	1
7031	0.08805677887619985	1
7032	0.12417505005424913	2
7033	0.16348167828329518	3
7034	0.15053589868904532	3
7035	0.05835478863799721	2
7036	0.18653659102170697	3
7037	8.698508868472064e-05	1
7038	0.023969337998469786	2
7039	0.03016702163442294	1
7040	0.21590787277803383	3
7041	0.1365923789660422	2
7042	0.04011021346679878	2
7043	0.10010718375930382	2
7044	0.00998089536202674	1
7045	0.005786783427815205	1
7046	7.692573022810748e-07	1
7047	0.10042122240478348	2
7048	0.0007585953120986782	1
7049	0.0946875792450137	2
7050	0.09648006385400999	3
7051	0.006475401392380461	1
7052	0.06316964121716155	1
7053	0.16154354801336723	3
7054	0.16763398240409896	3
7055	0.03335241604025733	1
7056	0.09373896184944301	3
7057	0.1303109989664912	2
7058	0.019848311818710853	1
7059	0.10821920948907243	3
7060	0.033425177888998986	1
7061	0.05537127168342514	2
7062	0.02356531442448096	1
7063	0.10289094223561063	2
7064	0.05845166211740929	1
7065	0.13074085594935095	3
7066	0.12417738130120629	2
7067	0.02781207209846929	1
7068	0.046309583186044216	2
7069	0.1334399071079446	2
7070	0.05497908771916262	1
7071	0.016549523326539764	1
7072	0.09251655452144301	2
7073	0.12669269277258216	2
7074	0.03599180983997746	1
7075	0.1350167846724551	3
7076	0.0888348365070776	2
7077	0.0005175099707389104	2
7078	0.03588856754288012	1
7079	0.10170480867217871	3
7080	0.15228098618325117	2
7081	0.04665753911121384	2
7082	0.16472003711803662	3
7083	0.05860503791972255	1
7084	0.02380072941411571	1
7085	0.1451480796341678	3
7086	0.035839891191303444	1
7087	0.023121406857556745	3
7088	0.08347596678942759	2
7089	0.12603188783053743	1
7090	0.013138892349703783	1
7091	0.0013123191777056737	1
7092	0.012434626130882368	1
7093	0.05985171900911233	1
7094	0.021540521285033386	1
7095	0.052879175509241504	2
7096	0.10987506330765405	2
7097	0.019879656353483145	2
7098	0.0005725836193373645	2
7099	0.15214065170521074	2
7100	0.008952926573729095	1
7101	0.027104138885414075	1
7102	0.041866762858308246	1
7103	0.1258770886464638	2
7104	0.04112390122481534	1
7105	0.0353168461948205	1
7106	0.0637725589372782	2
7107	0.13344004228138182	3
7108	0.038352466975086194	1
7109	0.14281200093630028	1
7110	0.07002157015568014	2
7111	0.10816171709476714	3
7112	7.0192519970967e-07	1
7113	0.1082381393994212	2
7114	0.005472164280719704	1
7115	0.13757197534946225	3
7116	0.06371639239983261	3
7117	0.02974465299843902	1
7118	0.02113143117097336	1
7119	5.627882443763086e-06	1
7120	0.073108875380133	3
7121	0.011577375391212829	2
7122	0.08407642872480078	2
7123	7.0192519970967e-07	1
7124	0.12569298842312968	3
7125	0.16174021553098464	3
7126	0.08459486528919472	3
7127	0.03622515036122197	2
7128	0.1694961398424191	2
7129	0.18368189977810515	3
7130	0.1229061380002585	3
7131	0.12651300211743877	3
7132	0.01400526386059787	1
7133	0.1009954032038845	2
7134	0.039836713846073346	1
7135	0.02293581161847541	1
7136	0.09402156300409135	2
7137	0.04806114980457532	0
7138	0.028366550091072647	1
7139	0.18496185484619002	3
7140	0.07123388484897313	2
7141	0.005413895853971598	1
7142	0.06507618025049758	2
7143	0.002070407124435593	2
7144	0.18370145639768337	3
7145	0.01586057927636622	1
7146	0.11728898177381407	2
7147	0.1449632872075352	3
7148	0.08730952530218075	1
7149	0.14698375504629477	3
7150	0.0022041560359679024	1
7151	0.165439260694003	3
7152	0.07093729725666793	1
7153	0.15365047850434055	3
7154	0.10728990059542147	3
7155	0.12153690711192966	3
7156	0.00757301982239095	1
7157	0.06282153726460092	2
7158	0.044891112512817834	2
7159	0.12973077173792502	3
7160	0.11779932719119837	1
7161	0.00016625540377928537	3
7162	0.10254107539724906	2
7163	0.026021520988813943	2
7164	0.14140876726091184	2
7165	0.1139183999271197	3
7166	0.09081114554141188	2
7167	0.15731973064738947	3
7168	0.0412729161183792	1
7169	0.10635923012598102	2
7170	0.030712792265104684	1
7171	0.09265938142486854	2
7172	0.04538245251276785	2
7173	0.14955537215394699	3
7174	0.12907714529515826	3
7175	0.028721561473085615	2
7176	0.047658107118773406	1
7177	0.09399222943488851	2
7178	0.04915640902270554	1
7179	0.07485116783651226	1
7180	0.013835453185578264	1
7181	0.17307596905904185	3
7182	0.10450914183444168	1
7183	0.19497586791005564	3
7184	0.1400748478409433	2
7185	0.14204601239230155	3
7186	0.15520855126482092	2
7187	0.1576608196760695	3
7188	0.13984308840532914	3
7189	0.02801405575105503	1
7190	0.16483472337655983	1
7191	0.032207251559225894	1
7192	0.001607154615073303	0
7193	0.04389621012783615	1
7194	0.029269341048308126	1
7195	0.0041876529110773	1
7196	0.05699535835725265	2
7197	0.16302570316821857	3
7198	0.06994569692207865	2
7199	0.010346823402207906	1
7200	0.1077260866771154	2
7201	0.002876462258829695	1
7202	0.16775483059211446	2
7203	0.0015624342896551203	1
7204	0.1482431276676855	3
7205	0.01860434987095084	1
7206	0.052916683069886665	1
7207	0.03989857870259963	1
7208	0.013138892349703783	1
7209	0.18003062221166435	3
7210	0.08303255155583897	2
7211	0.05107675282606182	3
7212	0.14850691346489947	3
7213	0.08185769248996355	1
7214	0.06972467071984774	2
7215	0.14838397619015506	2
7216	0.08880336737327281	2
7217	0.150830456154339	3
7218	0.15943412865680628	3
7219	0.09367711226676788	2
7220	0.007805046658576619	1
7221	0.03482573654329563	1
7222	0.0918478956728936	3
7223	6.794181525017772e-10	1
7224	0.12067373476572199	3
7225	0.03684679227330952	1
7226	0.048003014013684994	2
7227	0.030427254170024134	1
7228	0.0874087246589197	2
7229	0.16077084682108245	3
7230	0.020556740460659976	1
7231	0.14147741724719623	3
7232	6.510490485010744e-05	1
7233	0.010122791461273855	1
7234	0.026993499408281642	1
7235	0.054434404459319984	2
7236	0.0013167669187661966	1
7237	0.04206410149174339	1
7238	0.045120338943989736	1
7239	0.062265909186453666	2
7240	0.18193302266964576	1
7241	0.03669303915007536	2
7242	0.10226687273353188	2
7243	0.11572084309322123	2
7244	0.14372918725274453	3
7245	0.0607262542238748	2
7246	0.09272027466823517	3
7247	0.04730127565138732	1
7248	0.13588477245846073	3
7249	0.10396619193929929	2
7250	0.0991104997084992	2
7251	0.024587932532325198	1
7253	0.07924593311495724	1
7254	1.0171073634776625e-06	1
7255	0.09733889021877039	2
7256	0.1782251635753341	3
7257	0.0041542961744146815	1
7258	0.02810872241719131	1
7259	0.08913871432519936	1
7260	0.020731707218633322	2
7261	0.0907492187154642	2
7262	2.2332174269498893e-07	1
7263	0.09070373721031935	2
7264	0.07311874716990165	1
7265	0.14320686488730916	3
7266	0.08527336856352327	2
7267	0.011688620553701953	2
7268	0.07003989527794197	1
7269	0.06445567983309035	2
7270	0.006703588509565405	1
7271	0.16591990147623484	3
7272	0.14399779598367207	3
7273	0.06615150728280955	2
7274	0.011625693975319047	0
7275	0.10768662209956516	3
7276	0.15074558002620297	2
7277	0.06598754176030985	2
7278	0.1865785451817677	2
7279	0.016736268633655446	1
7280	0.16010063155953552	3
7281	0.05707830566156841	2
7282	0.00010818407227111328	1
7283	0.0029595119956895796	1
7284	0.149365227437327	3
7285	0.10261928650092597	3
7286	0.023808385415023715	1
7287	0.16982942485591124	2
7288	0.008001116704980464	1
7289	0.07013378867437495	2
7290	0.06160027532994709	1
7291	0.1349038790100181	2
7292	0.11518466079077466	2
7293	0.006782006386362442	2
7294	0.07902198910223282	2
7295	0.12386653039306482	3
7296	0.0787721179884182	2
7297	0.02962458521908682	1
7298	0.09064686646175453	2
7299	0.007133258898205969	1
7300	0.1198841450680568	2
7301	0.15698854129715537	3
7302	0.05549729656999056	3
7303	0.09958377934442038	2
7304	0.0026732864714919167	0
7305	2.08656919805903e-09	0
7306	0.039561356410993814	1
7307	0.18226073191355252	3
7308	0.025412311761361498	2
7309	0.16346471004818203	3
7310	0.06670409760251274	2
7311	0.016304652429664068	1
7312	0.047179330606789735	2
7313	0.12431761236061308	2
7314	0.1318339945115948	2
7315	0.17845447261323424	3
7316	0.1667054395128219	1
7317	0.1290070337292282	2
7318	0.05981238977001308	1
7319	0.137584054194105	3
7320	0.11444388926356502	2
7321	0.11677086373942076	2
7322	0.0006296173178735765	1
7323	0.022232169296769983	1
7324	0.011577375391212829	1
7325	0.012353243432380224	1
7326	0.07466340321360403	2
7327	0.13348407878745838	2
7328	0.037899702982135776	1
7329	0.001334808518249511	1
7330	0.10240694349163043	2
7331	0.017243657604978008	0
7332	0.041892589521897367	3
7333	0.03904051875028839	2
7334	0.12524278858407212	1
7335	0.15577486593543938	3
7336	0.08669947153407281	3
7337	0.04570981290548272	2
7338	0.03194464625064884	1
7339	0.12338888087625215	2
7340	0.029891834031874506	2
7341	0.012360056918504248	1
7342	3.306200036115328e-06	1
7343	0.007923047694935393	1
7344	0.15581991497210518	3
7345	0.010905083832352388	1
7346	0.05735725182746813	1
7347	0.02996109136259412	1
7348	1.276326680645435e-06	0
7349	0.03479441699625969	1
7350	0.04733225206470764	1
7351	0.10054738995390339	1
7352	0.13492027375561635	2
7353	0.17194672809558384	2
7354	0.0941910982712189	3
7355	0.20287553991126148	3
7356	0.029392127181499413	2
7357	0.021212442516761177	1
7358	0.013541363591980826	1
7359	0.0005730164981686826	0
7360	0.14155192185232005	2
7361	0.08657568983425881	3
7362	0.06604768909726695	2
7363	0.022161598910122024	1
7364	0.11771728587886175	3
7365	0.03312828778432182	2
7366	0.13983086033424744	3
7367	0.028213014273504828	1
7368	0.015844358628715353	1
7369	0.030712792265104684	1
7370	0.10561973669169009	2
7371	0.13923816879108597	3
7372	0.1816743914685415	3
7373	0.12510489530807598	3
7374	0.03378000345130387	1
7375	0.1452564199462138	2
7376	0.051020123503282146	2
7377	0.10433462834242223	2
7378	0.10574999412374851	2
7379	0.016998578154734406	2
7380	0.12233060027006253	2
7381	0.15939057840055315	3
7382	0.14380086556330962	2
7383	0.0005691726465527102	1
7384	0.13073005978975746	1
7385	0.00965204246087045	1
7386	0.015142207891417186	1
7387	0.1509746556318957	3
7388	0.11223133194055265	2
7389	0.1801455448344873	3
7390	0.0022621942846674423	1
7391	0.11175064960912108	3
7392	0.1115474959507267	3
7393	0.0778749994216086	2
7394	0.020465526619188764	1
7395	0.034224717419502844	1
7396	0.09833993665424287	3
7397	0.03558836764448001	2
7398	0.004929421848521782	1
7399	0.02347427414453858	1
7400	0.028581885503913274	1
7401	0.0924696989943795	3
7402	0.09089381570015985	2
7403	0.1112374673308748	2
7404	0.06633337819182965	2
7405	0.1583675706768752	3
7406	0.02844187499292153	1
7407	0.14400165461102765	3
7408	0.16488262230479409	1
7409	0.1592647373826369	2
7410	0.1382692757357348	3
7411	0.032708125217272524	1
7412	0.02443234587501675	2
7413	0.11139742843680049	3
7414	0.006964933941946853	1
7415	0.13088836701853607	3
7416	0.052629804714191486	2
7417	0.15946177528698288	3
7418	0.10341188945045665	2
7419	0.14190903618235468	3
7420	0.11743036364095039	3
7421	0.0013368591297962154	1
7422	0.01169653759160476	0
7423	0.0016351156135255723	2
7424	0.175427805705683	3
7425	0.004273144614886316	1
7426	0.034056970563665884	1
7427	0.05192851385035024	2
7428	0.21800926976224982	3
7429	0.1480575327238948	3
7430	0.00111277917965376	1
7431	0.023055032079892165	2
7432	0.0002516822514952585	1
7433	0.09844202113704775	2
7434	0.0015594307399615247	1
7435	0.15571410752436615	3
7436	0.08109921212657029	2
7437	0.14985738912331162	2
7438	0.0018062761858009466	1
7439	0.061263986366699524	2
7440	0.03796047986184625	2
7441	0.00018904420172995764	1
7442	0.020311712713122675	1
7443	0.07606828068594787	3
7444	0.11107405487166853	3
7445	0.005360628816853507	1
7447	0.04849448859370898	1
7448	0.08962985530400455	2
7449	0.11141079307674948	3
7450	0.06967752364826524	2
7451	8.755681032813645e-05	1
7452	0.06555534909777506	2
7453	0.1597841908826468	3
7454	0.09022563662460487	1
7455	0.11714616478571739	3
7456	0.13618343041366637	3
7457	0.011031804700654475	0
7458	0.02408960063846924	2
7459	0.02563434780889513	1
7460	0.006250164556244613	1
7461	0.12772880431843592	2
7462	0.05134407706858287	2
7463	0.0340665025852707	2
7464	0.12880649328540753	2
7465	0.018838149436823385	2
7466	0.0029595119956895796	1
7467	0.15894691364803742	3
7468	0.12669269277258216	1
7469	0.13366586550379583	2
7470	0.1441001757009799	2
7471	0.0024688193361570715	1
7472	0.024217763086807717	2
7473	0.10225572664575024	3
7474	0.09216567694191131	2
7475	0.11476507699564001	2
7476	0.1523442479852746	2
7477	0.006024752970846304	1
7478	0.161226696694125	3
7479	0.022215251462800564	1
7480	0.17472391547363803	3
7481	0.036541662496577	1
7482	0.072987456385867	2
7483	0.02005221120465082	2
7484	0.02181723635262931	1
7485	0.051664998541076944	1
7486	0.01696152737970417	1
7487	0.14782155194764202	3
7488	0.029642295500388733	1
7489	0.013134829927850296	1
7490	0.05998027473887008	2
7491	0.15175493276027946	3
7492	0.15200470623902793	2
7493	0.1688385656982149	3
7494	0.04687093196249241	2
7495	0.0893927702774765	2
7496	0.004251085212048779	1
7497	0.0002104622899689709	1
7498	0.08491834062890437	2
7499	0.007992789570040341	1
7500	0.040630512500697685	1
7501	0.11625383156469024	2
7502	0.16485854776573555	3
7503	0.15272188214348803	3
7504	0.16567401014552421	3
7505	0.13832562380939137	3
7506	0.06622646052112444	1
7507	0.08399545860592922	1
7508	0.00757301982239095	1
7509	0.03143528072473911	1
7510	0.05389904041816421	2
7511	0.021348679581505187	1
7512	0.0934935011306956	2
7513	0.010343857710534601	3
7514	0.17013376323145082	3
7515	0.1656625689071598	2
7516	0.12389335175495217	3
7517	0.0020676331218165028	1
7518	0.027152804866900457	1
7519	0.09239870471339186	2
7520	0.003460035886755843	1
7521	0.11142932332413916	3
7522	0.0973084526742692	2
7523	0.10582528719505813	2
7524	0.0002646763918095387	2
7525	0.029392127181499413	2
7526	0.12298092310279146	3
7527	1.9537714718743297e-08	2
7528	0.14811883582300164	3
7529	0.038875184234752905	1
7530	0.16100471428921334	2
7531	0.05216203747141007	1
7532	0.04807972471925978	1
7533	0.10030010395652339	2
7534	0.19453661237788455	3
7535	0.02745930773326977	1
7536	0.01707635514500365	1
7537	0.05802142848449156	1
7538	0.08140914030748046	2
7539	0.156362955978737	3
7540	0.03866900515186871	2
7541	0.05454860671084562	2
7542	0.15130416284586873	3
7543	0.1836987726541555	3
7544	0.12390947306457092	1
7545	0.16555797795355318	3
7546	0.14042987413229308	3
7547	0.14766170421534153	3
7548	0.17497675710112048	3
7549	0.10225572664575024	1
7550	0.012388827192259741	1
7551	0.08234781598170984	2
7552	0.013977373837844233	1
7553	0.0754909736055706	2
7554	0.1409430751677503	3
7555	0.005082677577735621	1
7556	0.04851022765240802	2
7557	0.030973362234166038	1
7558	0.015466303704718408	2
7559	4.926742773553886e-05	1
7560	0.06537142778954913	2
7561	0.125353860481687	3
7562	0.03789467214729621	2
7563	0.14319010310398686	3
7564	0.03991957679482821	2
7565	0.012115456721948543	1
7566	0.019836702888967404	1
7567	0.08033381707433934	2
7568	0.10492100237135557	2
7569	0.031058979337046294	2
7570	0.09392942963553548	2
7571	0.15223095062009298	3
7572	0.12775446308128463	2
7573	0.024909084749099076	1
7574	0.13149532269142453	3
7575	0.09790440548146573	3
7576	0.06944491396003855	2
7577	0.016999427699932904	3
7578	0.15350113500274223	3
7579	0.1442394240668064	2
7580	0.03220445316013814	2
7581	0.005384643435091697	1
7582	0.0623752739044126	2
7583	0.14128942904348937	3
7584	0.09884997061752658	2
7585	0.027056403918283182	1
7586	0.039662556509408996	2
7587	0.020377188413566553	1
7588	0.1406749724616259	2
7589	0.012380505526723954	1
7590	0.15433023340610655	3
7591	0.1639256147475833	3
7592	0.05782288781248244	1
7593	0.007202606262108493	1
7594	0.02227589051058303	1
7595	0.05364992228622379	2
7596	0.11941347367700168	2
7597	0.0020063172369638917	1
7598	0.1063730173362284	2
7599	0.12109368541070024	3
7600	0.12232503367913435	2
7601	0.10338371108568613	2
7602	0.07177575593663921	2
7603	0.04396598068125188	1
7604	0.10270427434008023	2
7605	0.14973378531557813	3
7606	0.14241529377404458	3
7607	0.10003041966577504	2
7608	0.1062985362922311	1
7609	0.1314855055488353	2
7610	0.06618633250439296	2
7611	0.07293604350044894	1
7612	0.023462353096633883	1
7613	0.19095899169342992	3
7614	0.13425080615955878	2
7615	0.07778650153306754	1
7616	0.18183216488831547	3
7617	0.022546857393609787	1
7618	0.031042703790462946	1
7619	0.15455931988235638	1
7620	0.11199097931394332	3
7621	7.822266611965179e-05	1
7622	0.13950658116579132	2
7623	0.12926424423086724	3
7624	0.14823238902230465	3
7625	0.12408835400989361	3
7626	0.06592913406173971	2
7627	0.08186585889385044	1
7628	0.1371878281006404	2
7629	6.565305202992849e-05	1
7630	0.05761126371877984	2
7631	0.0707618765088269	1
7632	0.08749654438428223	2
7633	0.00019588958555687077	3
7634	0.049800351779880736	1
7635	0.1005937171878811	3
7636	0.008560201116283755	1
7637	0.11158846423178452	2
7638	0.0825868880132391	2
7639	0.036681729760872195	2
7640	0.06352180225132847	2
7641	0.12235442905056462	3
7642	0.15566314055089212	2
7643	0.0797788868669152	2
7644	0.01149607863571874	1
7645	0.061201514337217544	2
7646	0.0021760718808053843	1
7647	0.05449319987892045	2
7648	0.0027060936697660444	0
7649	0.06394659232356836	2
7650	0.05897932668779952	1
7651	0.0052986458126853065	1
7652	0.08529464952903751	2
7653	0.10666943950322763	2
7654	0.07440212646038973	1
7655	0.0236022943006373	1
7656	0.014350120762100571	1
7657	0.13444038940950453	3
7658	0.08663093094403425	2
7659	0.09078434569882236	2
7660	0.08715240182738433	2
7661	0.06749948657941088	2
7662	0.11932223685674027	2
7663	0.1317287113032103	3
7664	0.12264777940507436	2
7665	0.054852339754992714	2
7666	0.11193507985212062	2
7667	0.06548368877116126	2
7668	0.11741465045196615	1
7669	0.13266158486208038	3
7670	0.013878506354608551	0
7671	2.6422543169700478e-08	0
7672	0.14225896840984986	3
7673	0.0010872126889206095	3
7674	0.12484492543650734	2
7675	0.05014099893787054	2
7676	0.12131960835064147	2
7677	0.17805069775988205	3
7678	0.014325713054943984	1
7679	0.10609090223237277	1
7680	0.12313373757484575	3
7681	0.13726391655495607	3
7682	0.09534277810540807	1
7683	0.06985594335458518	2
7684	0.12787766621001745	3
7685	0.10289239417026683	3
7686	0.10126714784491765	1
7687	0.14905860092600823	3
7688	0.1641591844512636	3
7689	0.13586430994240295	3
7690	0.06426950243656826	2
7691	0.05207782349377881	2
7692	0.12224114308533308	2
7693	0.1379667051399122	3
7694	0.1655460504596573	3
7695	0.024215439872563867	1
7696	0.16062157369634028	2
7697	0.07347805112313976	2
7698	0.05098949382426061	2
7699	0.10812979468539022	1
7700	0.15748231135643992	3
7701	0.005386214113702578	0
7702	0.10745392493390851	3
7703	0.06728047971300444	2
7704	0.025916845724902084	2
7705	0.009231179982091208	1
7706	0.09923859770034998	2
7707	0.13664054050338575	2
7708	0.09888448733131941	3
