cand id	BERTScore_F1	BERTScore_P	BERTScore_R	bert_s+wms	bert_sms	bert_wms	BLEU	elmo_s+wms	elmo_sms	elmo_wms	glove_s+wms	glove_sms	glove_wms	ROUGE-1	ROUGE-2	ROUGE-L	SentBERT	score
7298	0.8408888	0.8506972	0.831304	1.48E-05	0.000271448	8.12E-07	0.090646866	5.68E-06	0.000429633	7.52E-08	0.020188069	0.091615585	0.004448114	0.258461534	0.037151698	0.213333329	7.61E-10	2
7300	0.8341045	0.8389922	0.82927334	9.76E-06	0.000165847	5.73E-07	0.119884145	4.49E-06	0.000293474	6.88E-08	0.017240065	0.079661947	0.003726339	0.256267405	0.0280112	0.225680929	3.51E-10	2
7301	0.82970387	0.8334299	0.826011	1.24E-05	0.000202316	7.49E-07	0.156988541	4.64E-06	0.000313809	6.85E-08	0.019172205	0.092410093	0.003943822	0.310077514	0.031168826	0.189723315	3.13E-10	3
7306	0.8308222	0.84342587	0.81858975	1.28E-05	0.000181442	8.97E-07	0.039561356	3.60E-06	0.000247832	5.24E-08	0.016307668	0.073900493	0.00359055	0.244755241	0.035211264	0.191919188	1.68E-10	1
7307	0.8313799	0.8272331	0.8355684	1.34E-05	0.000204447	8.71E-07	0.182260732	8.06E-06	0.000514239	1.26E-07	0.025048045	0.100989698	0.006183232	0.283018863	0.037914687	0.184931502	3.90E-10	3
7308	0.8249516	0.83503735	0.8151065	7.76E-06	0.00012718	4.73E-07	0.025412312	2.85E-06	0.000140647	5.78E-08	0.014217393	0.059285355	0.003384449	0.213523128	0.021505373	0.199004971	1.82E-10	2
7309	0.83415645	0.8397557	0.82863134	1.50E-05	0.000238318	9.39E-07	0.16346471	7.16E-06	0.000408604	1.25E-07	0.021632385	0.091320483	0.005100311	0.289215681	0.04433497	0.196850389	3.47E-10	3
7310	0.8343089	0.8468697	0.82211524	1.31E-05	0.000260571	6.57E-07	0.066704098	5.99E-06	0.000452983	7.89E-08	0.019915202	0.099351512	0.003984565	0.253246749	0.013071891	0.173076919	8.55E-10	2
7313	0.8293006	0.831396	0.8272157	1.29E-05	0.000221423	7.52E-07	0.124317612	4.73E-06	0.000291628	7.66E-08	0.021164781	0.090694632	0.00489496	0.284122558	0.033613441	0.1752988	7.36E-10	2
7314	0.82217526	0.8236915	0.8206646	1.46E-05	0.000275262	7.64E-07	0.131833995	4.99E-06	0.000357964	6.95E-08	0.01679756	0.082216716	0.003428891	0.281081076	0.027173908	0.222222217	2.86E-10	2
7315	0.8424654	0.8388056	0.8461573	2.00E-05	0.00025437	1.54E-06	0.178454473	6.95E-06	0.000310002	1.55E-07	0.029644741	0.089424569	0.00982552	0.308026025	0.04357298	0.234527682	1.21E-09	3
7316	0.8435458	0.846216	0.8408924	1.76E-05	0.00029072	1.07E-06	0.16670544	6.42E-06	0.000399275	1.03E-07	0.02377819	0.096503315	0.005857394	0.272727268	0.030456848	0.193798445	6.49E-10	1
7317	0.8228938	0.8232172	0.8225707	1.39E-05	0.000225236	8.52E-07	0.129007034	4.79E-06	0.000423944	5.41E-08	0.018170402	0.088368625	0.003736149	0.285714281	0.027624305	0.195312495	5.91E-11	2
7318	0.8153262	0.8229142	0.8078769	7.12E-06	0.000102768	4.94E-07	0.05981239	2.72E-06	0.000142866	5.18E-08	0.019184198	0.068949099	0.005334897	0.19195046	0.012461055	0.168888884	3.05E-10	1
7319	0.82722914	0.82900643	0.8254593	1.55E-05	0.000247716	9.67E-07	0.137584054	7.56E-06	0.000510548	1.12E-07	0.020548221	0.092193923	0.004562833	0.296703292	0.033149166	0.19917012	2.80E-10	3
7320	0.8282417	0.83199286	0.8245242	1.30E-05	0.000225188	7.39E-07	0.114443889	3.43E-06	0.000240797	4.87E-08	0.019004478	0.089582779	0.004022389	0.272189344	0.0297619	0.162162158	5.83E-10	2
7321	0.8303808	0.8346857	0.8261202	9.51E-06	0.00013472	6.64E-07	0.116770864	4.91E-06	0.000304397	7.90E-08	0.019959556	0.080801003	0.004882249	0.304093563	0.035294113	0.211864402	9.08E-10	2
7327	0.8306263	0.8355086	0.8258008	8.98E-06	0.000144871	5.53E-07	0.133484079	4.01E-06	0.000279156	5.74E-08	0.01904635	0.086621268	0.004165677	0.300268092	0.016172502	0.179591832	3.84E-10	2
7332	0.83033615	0.84252405	0.8184959	9.94E-06	0.000159375	6.11E-07	0.04189259	4.70E-06	0.0003597	6.12E-08	0.019249464	0.087697409	0.004177794	0.205479448	0.027586203	0.162679422	4.52E-10	3
7333	0.8140148	0.8194345	0.8086662	1.01E-05	0.000149275	6.82E-07	0.039040519	3.33E-06	0.000213796	5.17E-08	0.018481665	0.079857738	0.004226242	0.175675672	0.013605438	0.13953488	3.12E-10	2
7334	0.82049274	0.8232502	0.8177537	7.85E-06	0.000123252	4.98E-07	0.125242789	3.31E-06	0.000213014	5.13E-08	0.016886969	0.072217992	0.003928355	0.280423276	0.031914889	0.189300407	4.02E-10	1
7335	0.83215845	0.8324332	0.8318839	1.14E-05	0.000202107	6.42E-07	0.155774866	5.39E-06	0.000438812	6.61E-08	0.020798245	0.092850263	0.004645113	0.314655167	0.038961034	0.214765096	5.33E-10	3
7336	0.82122135	0.8207801	0.821663	1.34E-05	0.000275893	6.53E-07	0.086699472	4.85E-06	0.000442907	5.32E-08	0.018794546	0.101442917	0.003471949	0.189655168	0.023121383	0.139917691	4.29E-10	3
7339	0.82927144	0.83494717	0.8236724	1.40E-05	0.000257797	7.64E-07	0.123388881	6.12E-06	0.000434251	8.63E-08	0.022509947	0.101004555	0.005001719	0.267759558	0.027472523	0.195744676	3.28E-10	2
7340	0.84104115	0.8648578	0.81850094	9.43E-06	0.000106227	8.35E-07	0.029891834	1.63E-06	7.65E-05	3.45E-08	0.01265012	0.054096206	0.002951182	0.238267144	0.029090906	0.203045682	8.49E-10	2
7341	0.8355309	0.8552921	0.81666225	5.32E-06	6.34E-05	4.39E-07	0.012360057	1.46E-06	5.02E-05	4.14E-08	0.010850736	0.037726073	0.003065329	0.188679242	0.022813685	0.178947365	5.34E-10	1
7344	0.82624835	0.8216356	0.8309132	1.15E-05	0.000190311	6.93E-07	0.155819915	5.43E-06	0.000362118	8.14E-08	0.024151289	0.097309233	0.005982695	0.294642852	0.03139013	0.232081906	6.72E-10	3
7346	0.83780485	0.8524138	0.8236883	1.41E-05	0.000263108	7.52E-07	0.057357252	5.54E-06	0.000427677	7.17E-08	0.023387514	0.104061419	0.005244324	0.255737701	0.013201316	0.171428567	7.84E-10	1
7351	0.82639503	0.8319695	0.8208947	1.39E-05	0.000217919	8.77E-07	0.10054739	3.55E-06	0.000331391	3.78E-08	0.017506932	0.086157962	0.003539159	0.238372088	0.023391808	0.147540979	2.27E-10	1
7352	0.8385973	0.8437726	0.8334852	1.08E-05	0.000175316	6.61E-07	0.134920274	5.53E-06	0.000406181	7.52E-08	0.023213711	0.104638959	0.005148953	0.311977711	0.022408959	0.178137647	4.74E-10	2
7353	0.8349337	0.8355739	0.8342944	9.39E-06	0.000172671	5.06E-07	0.171946728	7.28E-06	0.000458576	1.15E-07	0.021112376	0.093838623	0.004706605	0.328124995	0.047120414	0.227450976	1.49E-09	2
7354	0.8358736	0.8434888	0.8283947	2.45E-05	0.000428557	1.40E-06	0.094191098	6.54E-06	0.000509909	8.39E-08	0.019769584	0.098093766	0.003967746	0.268292678	0.024539873	0.142857138	8.85E-10	3
7355	0.8414353	0.8362938	0.84664047	1.80E-05	0.000305371	1.06E-06	0.20287554	6.87E-06	0.000390525	1.21E-07	0.028123149	0.10010529	0.007884752	0.31018518	0.051162786	0.211604091	6.08E-10	3
7356	0.83205867	0.8513517	0.8136208	5.15E-06	8.39E-05	3.14E-07	0.029392127	2.75E-06	0.000213258	3.54E-08	0.01876461	0.078499187	0.004472929	0.18947368	0.028268547	0.177339898	4.13E-10	2
7360	0.8364325	0.8450385	0.82800007	1.29E-05	0.000244178	6.79E-07	0.141551922	5.25E-06	0.000398073	6.92E-08	0.022478884	0.09674352	0.005219232	0.281081076	0.032608691	0.198347103	4.58E-10	2
7361	0.8155689	0.81442666	0.81671447	1.26E-05	0.000195289	8.06E-07	0.08657569	3.31E-06	0.000220522	4.98E-08	0.018393094	0.085895717	0.003932459	0.231884053	0.017492707	0.180327864	5.25E-10	3
7362	0.7934441	0.7858363	0.8012006	5.41E-06	5.45E-05	5.23E-07	0.066047689	1.99E-06	0.000100553	3.72E-08	0.014396264	0.060882121	0.003207776	0.23312883	0.018518514	0.150442473	8.00E-11	2
7364	0.8281385	0.82875216	0.8275256	1.47E-05	0.000216915	9.65E-07	0.117717286	5.03E-06	0.000289485	8.50E-08	0.020212319	0.07588592	0.005208949	0.269972447	0.033240992	0.189723315	8.60E-10	3
7365	0.81654537	0.8215839	0.81156814	1.02E-05	0.000199338	5.15E-07	0.033128288	2.23E-06	0.000161015	3.07E-08	0.013746991	0.073529362	0.002567042	0.132450327	0.013333329	0.144230765	3.02E-10	2
7366	0.82858044	0.8286942	0.8284666	7.79E-06	0.000171529	3.53E-07	0.13983086	4.74E-06	0.000361586	6.23E-08	0.02095157	0.092348423	0.004744576	0.299999995	0.037037032	0.207692303	6.70E-11	3
7369	0.8138982	0.81606096	0.8117469	7.43E-06	0.000150151	3.68E-07	0.030712792	2.30E-06	0.000195134	2.71E-08	0.013398985	0.066346839	0.002675617	0.159169546	0.013937278	0.113744072	1.20E-11	1
7370	0.83765125	0.8478121	0.8277311	1.63E-05	0.000256539	1.02E-06	0.105619737	3.15E-06	0.0001766	5.62E-08	0.018410253	0.075976202	0.004448063	0.271084333	0.030303026	0.190476186	2.40E-10	2
7371	0.82259154	0.8259833	0.8192276	1.03E-05	0.000152863	6.87E-07	0.139238169	4.17E-06	0.000261404	6.66E-08	0.016827391	0.071365839	0.003938857	0.279683372	0.042440313	0.148760326	1.92E-10	3
7372	0.8240192	0.82674307	0.8213132	1.01E-05	0.000168993	6.05E-07	0.181674391	4.66E-06	0.000312331	6.96E-08	0.019054489	0.082590925	0.004395156	0.313084107	0.042253516	0.220532314	3.52E-10	3
7373	0.829035	0.8325463	0.8255532	9.17E-06	0.000123839	6.61E-07	0.125104895	2.84E-06	0.000115585	6.84E-08	0.013971207	0.055990947	0.003455146	0.257372649	0.037735844	0.211764701	6.34E-10	3
7374	0.8052785	0.8079461	0.8026284	9.75E-06	0.000145329	6.52E-07	0.033780003	3.67E-06	0.000224817	5.99E-08	0.017481339	0.080461412	0.003794819	0.199999996	0.006944441	0.157635464	4.92E-11	1
7375	0.8386806	0.83943766	0.83792496	1.49E-05	0.000253037	8.78E-07	0.14525642	6.62E-06	0.000431654	1.01E-07	0.026878569	0.107771457	0.006700269	0.296703292	0.038674028	0.259842515	1.05E-09	2
7377	0.832498	0.8382795	0.82679564	1.00E-05	0.000153715	6.50E-07	0.104334628	4.59E-06	0.000256417	8.20E-08	0.018519811	0.073136621	0.004670252	0.264367811	0.023121383	0.188034183	2.81E-10	2
7378	0.8345587	0.8472893	0.82220507	1.09E-05	0.00015649	7.56E-07	0.105749994	3.32E-06	0.00020727	5.33E-08	0.016428996	0.070385529	0.003801302	0.273556226	0.048929659	0.212765953	2.26E-10	2
7379	0.8447001	0.866037	0.8243892	1.70E-05	0.000257847	1.12E-06	0.016998578	6.06E-06	0.000351445	1.04E-07	0.018208426	0.081483441	0.004065549	0.16356877	0.029962544	0.122448976	4.64E-10	2
7380	0.8161637	0.81624234	0.81608504	8.24E-06	0.000178356	3.81E-07	0.1223306	2.94E-06	0.000246168	3.51E-08	0.016452531	0.077343091	0.003489958	0.270557024	0.015999995	0.183908041	3.95E-10	2
7381	0.84097975	0.8416046	0.8403558	2.02E-05	0.000366085	1.12E-06	0.159390578	6.99E-06	0.00040008	1.22E-07	0.02399533	0.09233409	0.006226488	0.310776937	0.045340045	0.213235289	9.37E-10	3
7382	0.82426184	0.82100374	0.8275459	1.06E-05	0.000204432	5.47E-07	0.143800866	5.21E-06	0.00037992	7.15E-08	0.022438901	0.105016326	0.004793931	0.292553187	0.016042776	0.171206221	3.53E-10	2
7384	0.8409072	0.85041535	0.8316093	1.38E-05	0.000261189	7.26E-07	0.13073006	6.33E-06	0.000418153	9.57E-08	0.020361916	0.094092809	0.004396877	0.3054755	0.052173908	0.198347103	5.92E-10	1
7385	0.826075	0.8453453	0.80766374	5.06E-06	8.24E-05	3.09E-07	0.009652042	1.83E-06	0.000119686	2.80E-08	0.014789601	0.06961333	0.003137403	0.150375937	0	0.145077717	1.32E-10	1
7387	0.8312786	0.8352637	0.8273313	1.54E-05	0.000233092	1.01E-06	0.150974656	8.13E-06	0.000461096	1.43E-07	0.020788757	0.085747289	0.00502012	0.311345642	0.015915114	0.218623477	8.40E-10	3
7388	0.83401287	0.8434387	0.8247954	1.29E-05	0.000257008	6.24E-07	0.112231332	3.70E-06	0.000291796	4.67E-08	0.019206568	0.082112794	0.004464714	0.266288947	0.022792018	0.207468875	2.28E-10	2
7389	0.82660395	0.8214941	0.8317778	2.06E-05	0.000291608	1.46E-06	0.180145545	1.05E-05	0.000580149	1.89E-07	0.027407166	0.108808935	0.00689869	0.296943226	0.035087714	0.215277773	1.86E-09	3
7392	0.8332505	0.8393989	0.82719153	1.56E-05	0.000276099	8.70E-07	0.111547496	7.11E-06	0.000419123	1.21E-07	0.02531815	0.094680622	0.00674011	0.269005843	0.005882348	0.192468615	7.99E-10	3
7394	0.8184122	0.82832444	0.8087343	6.39E-06	0.000122811	3.24E-07	0.020465527	2.49E-06	0.000205623	2.99E-08	0.013645098	0.071425093	0.002592913	0.165467622	0.01449275	0.129999996	9.79E-11	1
7395	0.8205769	0.83111477	0.810303	8.98E-06	0.000148354	5.41E-07	0.034224717	3.22E-06	0.0002005	5.17E-08	0.015811919	0.07044501	0.003493335	0.179930792	0.027874561	0.12935323	1.51E-10	1
7396	0.8222674	0.82084465	0.8236951	7.22E-06	0.000139929	3.71E-07	0.098339937	3.04E-06	0.000207312	4.45E-08	0.016190887	0.077820087	0.003339316	0.232954541	0.017142852	0.181818177	3.96E-10	3
7397	0.8334314	0.8473455	0.8199669	7.99E-06	0.000115907	5.51E-07	0.035588368	3.25E-06	0.00020313	5.19E-08	0.013700626	0.065924684	0.002840805	0.202797199	0.02816901	0.175609752	1.94E-10	2
7401	0.8286391	0.83092904	0.8263617	8.16E-06	0.000148428	4.47E-07	0.092469699	3.58E-06	0.000235166	5.45E-08	0.017241529	0.078514873	0.003784187	0.250746264	0.036036031	0.194092822	1.54E-10	3
7403	0.8461737	0.85876423	0.8339471	1.27E-05	0.000190049	8.43E-07	0.111237467	5.83E-06	0.000301586	1.13E-07	0.025059048	0.087838531	0.007148978	0.286604357	0.043887143	0.20444444	6.13E-10	2
7404	0.8408679	0.85716385	0.82518	1.31E-05	0.000209035	8.19E-07	0.066333378	4.37E-06	0.000278076	6.84E-08	0.017869539	0.081865164	0.003888404	0.256410252	0.019354834	0.197183094	7.82E-10	2
7405	0.8216493	0.8193877	0.8239234	8.16E-06	0.000112114	5.92E-07	0.158367571	3.25E-06	0.00014169	7.42E-08	0.020821207	0.068280689	0.006228986	0.287128708	0.03980099	0.194029846	3.90E-10	3
7407	0.83056414	0.8299738	0.83115524	1.85E-05	0.000318719	1.07E-06	0.144001655	4.77E-06	0.000363026	6.27E-08	0.019692467	0.093675845	0.004123362	0.277915628	0.01995012	0.215827333	9.40E-10	3
7408	0.83323175	0.83010375	0.83638334	1.16E-05	0.000198049	6.78E-07	0.164882622	7.46E-06	0.000467912	1.19E-07	0.027492559	0.098578376	0.007652115	0.290109885	0.026490061	0.202090587	3.97E-10	1
7409	0.82343537	0.8261368	0.82075155	1.35E-05	0.000245474	7.37E-07	0.159264737	5.19E-06	0.000328587	8.20E-08	0.021909381	0.091349707	0.005240969	0.291560097	0.0411311	0.199233712	4.34E-10	2
7410	0.8140825	0.81136996	0.81681335	1.04E-05	0.000155996	6.95E-07	0.138269276	8.74E-06	0.000532978	1.43E-07	0.022823421	0.104511179	0.004963273	0.282608691	0.027322399	0.166666662	4.66E-10	3
7413	0.8442259	0.8504962	0.8380474	1.60E-05	0.000274221	9.22E-07	0.111397428	4.67E-06	0.000289446	7.53E-08	0.019674381	0.085162658	0.004545198	0.286549703	0.017647054	0.222222218	3.95E-10	3
7415	0.83221483	0.83543205	0.8290223	1.09E-05	0.000133569	8.87E-07	0.130888367	3.23E-06	0.000144571	7.18E-08	0.01730925	0.065262064	0.004557604	0.268817199	0.021621617	0.209302321	4.93E-10	3
7417	0.82931876	0.83147955	0.8271692	1.59E-05	0.000230309	1.08E-06	0.159461775	5.77E-06	0.000262412	1.24E-07	0.019784177	0.073979275	0.005242066	0.308457706	0.034999995	0.21259842	8.46E-10	3
7418	0.8314639	0.83926904	0.8238026	1.09E-05	0.000193947	6.15E-07	0.103411889	4.37E-06	0.000318682	6.00E-08	0.017076962	0.076677538	0.003793905	0.249275358	0.02332361	0.163793099	3.34E-10	2
