cand id	BLEU	ROUGE-1	ROUGE-2	ROUGE-L	BERTScore_P	BERTScore_R	BERTScore_F1	bert_s+wms	bert_sms	bert_wms	elmo_s+wms	elmo_sms	elmo_wms	glove_s+wms	glove_sms	glove_wms	score
6735	0.132830352	0.310626698	0.016438351	0.220472436	0.8284308	0.8210364	0.8247169	0.00000289	0.000107071	6.06E-07	2.07E-06	0.000148675	3.12E-07	0.010167309	0.05156399	0.004961792	3
6736	0.064786158	0.262295078	0.026402636	0.186915884	0.8521567	0.82278717	0.83721447	0.0000042	0.000175792	9.64E-07	1.66E-06	0.000214599	2.01E-07	0.012060404	0.071050333	0.005565888	2
6737	0.025550795	0.170212762	0.014285711	0.12935323	0.84565216	0.8116981	0.8283273	0.00000301	0.000115821	5.65E-07	1.73E-06	0.000199517	1.91E-07	0.009198858	0.067295539	0.003639605	1
6738	0.040135137	0.205479448	0.020689651	0.167441856	0.8240725	0.8226933	0.8233823	0.00000359	0.000181662	6.75E-07	1.45E-06	0.00022232	1.64E-07	0.008016259	0.064867315	0.003222936	1
6739	0.110206908	0.244318177	0.017142852	0.168776367	0.8255643	0.8197705	0.8226572	0.00000333	0.000140685	6.88E-07	1.58E-06	0.000168254	2.11E-07	0.012888898	0.073447276	0.006060155	1
6740	0.130861535	0.279329604	0.022471905	0.209677415	0.8345953	0.8241183	0.82932377	0.000004	0.000144778	8.34E-07	2.53E-06	0.00026864	3.26E-07	0.010057758	0.06703524	0.004345936	3
6741	0.178453903	0.309927356	0.053527976	0.216417906	0.84136826	0.83581376	0.83858186	0.00000554	0.000274689	1.12E-06	2.54E-06	0.000281274	3.44E-07	0.013067339	0.073020269	0.006374094	3
6742	0.126868612	0.312138724	0.052325577	0.226086952	0.7200931	0.81892693	0.7663365	0.00000124	1.62E-05	4.78E-07	1.27E-06	3.43E-05	3.88E-07	0.008298858	0.024071011	0.005871575	2
6743	0.031100215	0.207885301	0.021660646	0.170854268	0.835119	0.80949706	0.82210845	0.00000202	0.00013096	3.62E-07	1.28E-06	0.00016602	1.67E-07	0.007541085	0.057342053	0.003220083	1
6744	0.142435908	0.278846149	0.038647338	0.191666662	0.81103456	0.81928176	0.8151374	0.00000455	0.000192274	9.42E-07	1.21E-06	0.000159558	1.40E-07	0.008245894	0.063283817	0.003308901	2
6745	0.079517752	0.282051278	0.03225806	0.197309413	0.8265089	0.8234645	0.82498384	0.00000303	0.000137955	6.34E-07	1.69E-06	0.000227511	1.84E-07	0.009880626	0.066852411	0.00414132	2
6746	0.001729992	0.170040483	0.024489794	0.170454543	0.8510485	0.8065033	0.8281774	0.00000309	0.000113792	6.51E-07	9.05E-07	9.11E-05	1.22E-07	0.008381293	0.052422403	0.00375602	1
6747	0.07964252	0.270440247	0.012658223	0.180995471	0.8374982	0.81500995	0.82610106	0.00000332	0.000202268	7.19E-07	1.73E-06	0.000292501	2.12E-07	0.008709944	0.072929448	0.003698051	2
6748	0.165463525	0.330666662	0.037533507	0.232558135	0.82244635	0.82779294	0.82511103	0.00000431	0.000186023	9.18E-07	2.31E-06	0.000217523	3.19E-07	0.013320477	0.070600051	0.006375264	3
6749	0.074582772	0.282958195	0.025889963	0.212560382	0.84857124	0.8160811	0.83200914	0.00000374	0.000208649	6.91E-07	1.62E-06	0.000249894	1.82E-07	0.011651075	0.082160654	0.005000167	2
6750	0.001182873	0.071146242	0.015936252	0.065934063	0.8488222	0.79710066	0.82214874	0.000000526	2.26E-05	1.27E-07	5.45E-07	6.55E-05	8.67E-08	0.004936173	0.039654835	0.00215823	1
6751	0.178478736	0.293023251	0.032710275	0.200743489	0.82130945	0.8246174	0.8229601	0.00000387	0.000207598	7.72E-07	1.93E-06	0.000280365	2.10E-07	0.012348469	0.08039424	0.005346517	3
6752	0.099681428	0.229946519	0.005376339	0.178294569	0.8188759	0.8182715	0.8185736	0.00000247	0.000116211	4.89E-07	1.72E-06	0.000210054	2.01E-07	0.010811737	0.074316806	0.004552934	2
6753	0.013087445	0.16356877	0.01498127	0.13903743	0.83582234	0.81278986	0.8241452	0.00000261	7.49E-05	6.42E-07	1.08E-06	0.000102196	1.57E-07	0.006416059	0.049551234	0.002656184	1
6754	0.019593005	0.175182478	0.029411761	0.15228426	0.8248238	0.8087939	0.81673026	0.00000174	0.000103905	4.56E-07	1.61E-06	0.000238418	1.97E-07	0.009642482	0.087558435	0.003839575	1
6755	0.058182901	0.214983709	0.032786881	0.182648398	0.8350672	0.821591	0.82827437	0.00000372	0.000152622	7.46E-07	2.06E-06	0.000193628	2.80E-07	0.011226325	0.06697198	0.005092857	3
6756	0.063541476	0.255737701	0.033003296	0.206896548	0.8292398	0.81445295	0.82177985	0.0000024	0.000112807	4.85E-07	1.12E-06	0.000166764	1.38E-07	0.007589819	0.066322341	0.003063451	1
6757	0.132327071	0.292134827	0.0338983	0.188976373	0.8394361	0.836348	0.8378892	0.00000693	0.00027934	1.31E-06	3.08E-06	0.000322407	3.54E-07	0.01635482	0.087935254	0.007417894	2
6758	0.112799265	0.285714281	0.029325508	0.149999995	0.8213395	0.82842124	0.82486516	0.00000303	0.000204381	6.52E-07	1.37E-06	0.000248976	1.50E-07	0.008764989	0.08429389	0.003307051	3
6759	0.006773578	0.121673001	0.015325667	0.106382975	0.83596575	0.8084102	0.82195705	0.00000236	0.000148177	5.31E-07	7.92E-07	0.000160037	8.75E-08	0.008918586	0.072617659	0.003683282	1
6760	0.113152208	0.209973748	0.026385219	0.169741692	0.8114312	0.82270414	0.8170288	0.0000024	9.92E-05	4.65E-07	1.26E-06	0.000161376	1.50E-07	0.010417575	0.066251081	0.004580954	3
6761	0.07145316	0.296052627	0.046357612	0.192307688	0.8329198	0.81165963	0.8221523	0.00000252	0.000187332	5.32E-07	1.56E-06	0.000259554	1.94E-07	0.00854673	0.074532362	0.003519781	1
6762	0.171919712	0.312655082	0.009975057	0.181818177	0.8298463	0.8365253	0.83317244	0.00000496	0.00027584	1.01E-06	2.48E-06	0.000317359	2.84E-07	0.011994725	0.079718243	0.005158766	3
6763	0.086579993	0.260869561	0.024999996	0.190045245	0.8493275	0.8173491	0.83303154	0.00000355	9.40E-05	8.53E-07	2.00E-06	0.000168315	2.79E-07	0.009909162	0.058402691	0.004511776	2
6764	0.120738994	0.293948122	0.034782604	0.174273854	0.8284131	0.8284308	0.82842195	0.00000359	0.000286175	7.59E-07	2.80E-06	0.000384479	3.21E-07	0.013689218	0.101252874	0.005680328	3
6765	0.117556491	0.311377241	0.036144574	0.230769226	0.85313344	0.8420154	0.84753793	0.00000824	0.000410708	1.43E-06	3.64E-06	0.000344974	4.57E-07	0.016442343	0.093225581	0.007377726	3
6766	0.010768296	0.190114065	0.038314173	0.168421049	0.82954645	0.81283504	0.8211057	0.00000394	0.000170125	8.97E-07	1.13E-06	0.000235221	1.35E-07	0.006945249	0.065099683	0.00285528	1
6767	0.125038025	0.29912023	0.02949852	0.197424888	0.8456337	0.82958376	0.83753186	0.00000551	0.000242998	1.24E-06	1.70E-06	0.000230899	2.13E-07	0.010395717	0.072543976	0.004594964	2
6768	0.009609844	0.159695814	0.007662832	0.158730155	0.83444107	0.8030673	0.81845367	0.00000152	9.56E-05	2.61E-07	1.16E-06	0.000155656	1.40E-07	0.007782517	0.064293972	0.003115368	1
6769	0.088515488	0.244776115	0.030030025	0.178571424	0.813877	0.8142678	0.8140724	0.00000266	0.000190766	4.87E-07	1.09E-06	0.000194332	1.00E-07	0.009906039	0.081572739	0.003767446	1
6770	0.166423938	0.336956517	0.054644804	0.254098356	0.8399379	0.82582974	0.8328241	0.00000498	0.000173448	1.07E-06	2.77E-06	0.000185548	4.24E-07	0.014081919	0.063876381	0.007181491	2
6771	0.140375799	0.322766566	0.023188401	0.247011947	0.8312855	0.83065873	0.830972	0.00000609	0.000345026	1.12E-06	2.24E-06	0.000288978	2.43E-07	0.010707602	0.074621372	0.004382493	2
6772	0.129391072	0.273504269	0.045845267	0.186234813	0.8261095	0.8202755	0.8231822	0.00000346	0.000106798	7.80E-07	1.53E-06	0.000136975	2.18E-07	0.009037646	0.058568654	0.004041824	1
6773	0.055948203	0.259999996	0.013422815	0.131979692	0.8380191	0.81274796	0.82519007	0.00000333	0.000174194	5.93E-07	1.64E-06	0.000238389	1.55E-07	0.010861861	0.078744427	0.004264671	1
6774	0.030150231	0.203508768	0.035335685	0.157635464	0.8096285	0.8064079	0.808015	0.0000033	0.00019479	5.94E-07	1.08E-06	0.000149054	1.37E-07	0.007244787	0.058116097	0.00301569	1
6775	0.079499564	0.235294113	0.031152643	0.199134195	0.84407973	0.8196565	0.8316888	0.00000206	9.88E-05	3.85E-07	1.35E-06	0.000180878	1.60E-07	0.009028958	0.061083186	0.003884258	2
6776	0.010003747	0.118959105	0.01498127	0.112244894	0.8439932	0.815786	0.82964987	0.00000316	0.000153043	5.60E-07	1.24E-06	0.000173413	1.32E-07	0.00843051	0.05842223	0.003464099	1
6777	0.043100354	0.210169488	0.02730375	0.150943392	0.83434486	0.81586087	0.82499933	0.00000205	0.000110879	4.65E-07	1.07E-06	0.000186797	1.46E-07	0.005874079	0.055794085	0.002408002	1
6778	0.042797877	0.191126276	0.034364257	0.122065724	0.8221366	0.8129572	0.81752115	0.00000386	0.000152203	8.23E-07	1.05E-06	0.000169332	1.08E-07	0.009022244	0.077616115	0.003444605	1
6779	0.148680247	0.272493568	0.02067183	0.178438657	0.8250863	0.8250812	0.82508385	0.0000055	0.000183004	1.15E-06	1.98E-06	0.000197559	2.52E-07	0.010873012	0.064939285	0.004854559	3
6780	0.148439117	0.284960417	0.026525194	0.208494204	0.81465065	0.8219302	0.8182742	0.00000394	0.00019682	7.57E-07	1.96E-06	0.000216873	2.62E-07	0.013786226	0.074722173	0.006712376	3
6781	0.18209203	0.314769971	0.029197075	0.234042548	0.82546604	0.83425707	0.8298383	0.000004	0.000192257	8.99E-07	1.95E-06	0.000231966	2.53E-07	0.012195954	0.080987891	0.005333874	2
6782	0.023800729	0.218181815	0.029304026	0.148148145	0.8274708	0.7976168	0.81226957	0.00000314	0.000125598	6.77E-07	1.39E-06	0.000182025	1.76E-07	0.007892317	0.064244816	0.003229237	0
6783	0.091984277	0.251497001	0.030120477	0.13793103	0.82435113	0.8215197	0.82293296	0.0000016	9.03E-05	4.01E-07	1.45E-06	0.000229359	1.57E-07	0.008939496	0.081306575	0.003398521	2
6784	0.024232242	0.185714282	0.007194241	0.167487681	0.8310366	0.8071782	0.8189337	0.00000273	9.12E-05	6.06E-07	8.36E-07	0.000117948	9.46E-08	0.007443561	0.052137192	0.003152209	1
6785	0.00982847	0.142322094	0.015094336	0.122448976	0.80375373	0.7988836	0.8013113	0.00000114	0.000149371	3.11E-07	9.05E-07	0.00017777	7.77E-08	0.007489911	0.082743653	0.002450501	1
6786	0.177031095	0.286419748	0.034739449	0.183098587	0.83442926	0.8363788	0.8354029	0.00000462	0.000249532	9.12E-07	2.27E-06	0.000252922	2.93E-07	0.01243428	0.07739939	0.005629588	1
6787	0.055227237	0.22435897	0.019354834	0.152466363	0.8355843	0.81082916	0.82302064	0.00000283	0.000166912	4.54E-07	1.60E-06	0.000223481	1.74E-07	0.008408437	0.066403857	0.003306529	2
6788	0.032931292	0.179310341	0.027777774	0.160804016	0.83511823	0.8110369	0.8229014	0.00000245	0.000126374	5.57E-07	1.05E-06	0.000167681	1.33E-07	0.009392016	0.0613315	0.004269784	1
6789	0.125801704	0.294617559	0.034188029	0.171171167	0.84483856	0.821993	0.8332593	0.00000309	0.000200507	6.63E-07	1.64E-06	0.000288337	1.81E-07	0.008483968	0.078235926	0.003299882	3
6790	0.058206841	0.207119737	0.006514654	0.168141588	0.8342533	0.82577425	0.8299921	0.0000035	0.000193393	7.72E-07	2.27E-06	0.000364079	2.12E-07	0.011499955	0.094719321	0.004327085	2
6791	0.118713711	0.243243238	0.021739126	0.16450216	0.83364904	0.82007194	0.82680476	0.00000334	0.000168506	6.95E-07	1.40E-06	0.000196779	1.83E-07	0.008388974	0.062107148	0.003671231	2
6792	0.098348007	0.276923072	0.037151698	0.186666662	0.83750993	0.82405555	0.8307283	0.00000345	0.000237457	6.78E-07	2.45E-06	0.000283178	2.87E-07	0.014604408	0.091135865	0.006386869	2
6793	0.007001978	0.161538459	0.015503873	0.126984124	0.8317982	0.80625284	0.8188263	0.00000312	0.000113313	6.34E-07	8.20E-07	0.000130071	7.94E-08	0.005802538	0.055769415	0.002037058	1
6794	0.033078916	0.205673755	0.028571425	0.159999996	0.8330112	0.81500626	0.8239104	0.00000419	0.000203729	1.07E-06	1.85E-06	0.000313394	1.96E-07	0.01016048	0.086130174	0.004000131	3
6795	0.02513736	0.217391301	0.021897807	0.161616158	0.8370165	0.81577146	0.82625747	0.00000262	0.000190381	5.22E-07	1.54E-06	0.000262947	1.76E-07	0.011180254	0.086639815	0.004657431	1
6796	0.001607155	0.112449797	0.024291496	0.120218576	0.8247554	0.8046398	0.8145734	0.00000302	0.000117751	5.45E-07	1.94E-06	0.000342019	1.50E-07	0.009400399	0.080599344	0.003199121	1
6797	0.024194399	0.180505412	0.014545451	0.151515148	0.8586158	0.82261306	0.840229	0.0000053	0.000216323	1.06E-06	1.78E-06	0.00021336	2.17E-07	0.00796137	0.059137493	0.003313284	2
6798	0.140506902	0.26598465	0.035989712	0.181102357	0.84550357	0.83223236	0.83881545	0.00000369	0.00020577	8.15E-07	2.07E-06	0.000294437	2.31E-07	0.010483138	0.085035628	0.004158483	3
6799	0.008064239	0.129277563	0	0.107526879	0.8360777	0.80254877	0.81897014	0.00000166	5.21E-05	4.22E-07	8.15E-07	6.81E-05	1.43E-07	0.004408921	0.033694347	0.001993651	3
6800	0.129403249	0.276243089	0.016666662	0.21951219	0.8298041	0.83092	0.8303616	0.00000507	0.000183168	1.20E-06	1.96E-06	0.000201401	2.80E-07	0.009524065	0.065416084	0.004143147	3
6801	0.006222492	0.187499997	0.023622044	0.162162159	0.870523	0.81641746	0.84260255	0.00000371	0.000228797	5.85E-07	1.56E-06	0.000247605	1.57E-07	0.011591184	0.078324484	0.004880322	1
6802	0.088979102	0.233918124	0.023529407	0.183333329	0.8181888	0.81795055	0.81806964	0.00000247	0.00018496	5.48E-07	1.51E-06	0.000260028	2.14E-07	0.008798854	0.07546017	0.003881674	2
6803	0.051414226	0.181818178	0.013071891	0.151111107	0.8300873	0.8221245	0.8260867	0.00000259	8.61E-05	5.51E-07	1.44E-06	0.00014654	1.85E-07	0.011042299	0.064902679	0.005002773	2
6804	0.126227025	0.258064511	0.016216211	0.141176466	0.82979	0.82541835	0.8275984	0.00000353	0.000219466	6.44E-07	2.31E-06	0.000345487	2.24E-07	0.010471972	0.089141286	0.003855759	3
6805	0.164686307	0.29523809	0.033492818	0.228782283	0.8307791	0.82682693	0.8287983	0.00000496	0.000220344	1.05E-06	2.94E-06	0.000275918	3.89E-07	0.015325262	0.079870953	0.007343757	3
6806	0.090566029	0.256097556	0.036809811	0.155172409	0.83228725	0.822877	0.82755536	0.00000429	0.000228841	8.59E-07	2.30E-06	0.000331605	2.54E-07	0.010213397	0.080687211	0.004081323	2
6807	0.05588032	0.269360265	0.02711864	0.187192114	0.82984513	0.808948	0.81926334	0.00000201	0.000113902	4.58E-07	1.17E-06	0.000161027	1.56E-07	0.005501786	0.051147616	0.002248923	1
6808	0.138248995	0.304985333	0.05309734	0.204255315	0.8454672	0.8308709	0.8381055	0.00000442	0.000214886	8.09E-07	2.28E-06	0.000240013	2.63E-07	0.014409876	0.083698552	0.006349646	1
6809	0.125852173	0.279329604	0.03370786	0.195744676	0.84776956	0.83310825	0.84037495	0.00000451	0.000233031	9.27E-07	1.81E-06	0.000274837	2.09E-07	0.0113243	0.077182056	0.004963181	3
6810	0.119947997	0.247191006	0.028248583	0.168776367	0.8384517	0.83986557	0.839158	0.00000649	0.000325944	1.44E-06	3.13E-06	0.000369254	3.85E-07	0.011878476	0.083613626	0.005028606	3
6811	0.172129146	0.294930871	0.027777773	0.187499995	0.8180641	0.826633	0.82232624	0.00000472	0.00021197	1.13E-06	2.42E-06	0.000299392	3.23E-07	0.010871452	0.078560468	0.004778439	3
6812	0.022506288	0.202166061	0.007272724	0.141414138	0.82011974	0.8116907	0.81588346	0.00000194	9.90E-05	5.53E-07	1.17E-06	0.000233659	1.50E-07	0.007979385	0.077073048	0.003266268	1
6813	0.043439247	0.205980062	0.006688959	0.181818177	0.82296944	0.80988866	0.8163767	0.00000276	0.000138512	6.45E-07	2.22E-06	0.000291845	2.37E-07	0.009347703	0.079919641	0.00348049	1
6814	0.045614214	0.171974518	0	0.135021092	0.8090243	0.8117446	0.8103822	0.00000136	5.06E-05	2.85E-07	7.32E-07	6.75E-05	8.02E-08	0.007968734	0.060286682	0.002923404	2
6815	0.161966387	0.333333328	0.03664921	0.232209733	0.8427851	0.8326669	0.8376955	0.00000413	0.000173742	9.18E-07	2.67E-06	0.000253515	3.95E-07	0.011864958	0.071332872	0.005528328	2
6816	0.150757036	0.287234038	0.026737963	0.190476186	0.8325121	0.83367276	0.833092	0.00000614	0.000227695	1.36E-06	2.84E-06	0.000265569	3.92E-07	0.015222367	0.073288779	0.0077579	3
6817	0.042064101	0.193333329	0.020134224	0.151658764	0.82555515	0.8067575	0.81604815	0.00000137	7.08E-05	3.81E-07	1.23E-06	0.00020437	1.56E-07	0.007078228	0.060193313	0.002930645	1
6818	0.133306756	0.267379674	0.026881716	0.15444015	0.83043545	0.82544583	0.8279331	0.0000041	0.000243038	9.36E-07	2.29E-06	0.000454806	2.14E-07	0.012468122	0.101364827	0.004881339	3
6819	0.01003231	0.143396223	0.022813685	0.124999997	0.85355407	0.81471175	0.83368075	0.00000235	5.71E-05	5.23E-07	1.60E-06	8.60E-05	2.38E-07	0.007163969	0.033821183	0.003365154	1
6820	0.022417437	0.218181815	0.029304026	0.16494845	0.83375865	0.81352675	0.8235184	0.00000375	0.000191265	7.92E-07	1.08E-06	0.000157655	1.44E-07	0.005530836	0.058155489	0.002154698	1
6821	0.001485733	0.096774191	0.01626016	0.067415728	0.8476928	0.8073358	0.82702225	0.00000229	0.000172423	4.13E-07	1.02E-06	0.000203316	1.13E-07	0.006110802	0.066752215	0.002235606	1
6822	0.155470786	0.265402839	0.038095233	0.195804191	0.82442904	0.8324769	0.82843345	0.000003	0.00011913	7.25E-07	1.54E-06	0.000141782	2.50E-07	0.008283522	0.056090514	0.003802236	3
6823	0.018597005	0.199261989	0.014869885	0.170212763	0.82470566	0.8060081	0.81524974	0.0000031	9.05E-05	8.39E-07	1.42E-06	0.000132054	2.38E-07	0.00866639	0.055184323	0.004236334	1
6824	0.006921017	0.146153843	0.023255811	0.148936167	0.84424406	0.8123759	0.8280034	0.00000277	0.000219889	5.78E-07	1.47E-06	0.000303261	1.24E-07	0.009827155	0.089927586	0.003484351	1
6825	0.140198117	0.29885057	0.057803463	0.200836815	0.8334889	0.8252859	0.8293671	0.00000428	0.000216198	9.27E-07	1.47E-06	0.000224435	1.59E-07	0.011094513	0.078692083	0.004638917	3
6826	0.095519944	0.259818727	0.030395132	0.188841197	0.8407351	0.83123416	0.83595765	0.00000412	0.000178585	8.57E-07	2.23E-06	0.0002648	2.67E-07	0.011133364	0.069658522	0.004937172	2
6827	0.042318464	0.208053687	0.006756753	0.171945697	0.80111706	0.8065458	0.8038222	0.00000114	6.22E-05	2.02E-07	1.43E-06	0.000162651	1.69E-07	0.005839588	0.050534171	0.002160598	2
6828	0.020995687	0.196363633	0.029304026	0.164102561	0.847428	0.8092754	0.82791233	0.00000302	0.000127446	6.45E-07	8.77E-07	0.000126669	1.10E-07	0.006945818	0.0559849	0.002924016	1
6829	0.024604794	0.192170815	0.021505373	0.158415838	0.83867836	0.81630695	0.82734144	0.00000253	0.000142506	5.33E-07	1.40E-06	0.000232695	1.50E-07	0.008069529	0.06871241	0.00316932	1
6830	0.096617215	0.226190472	0.029940115	0.148148143	0.82587075	0.8259985	0.8259346	0.00000363	0.000220812	7.36E-07	1.65E-06	0.000191183	1.89E-07	0.011736819	0.084853255	0.004772603	2
6831	0.134698885	0.257142852	0.014354062	0.184300336	0.81291413	0.82067096	0.81677413	0.00000319	0.000169319	6.94E-07	1.44E-06	0.000251298	1.57E-07	0.008638178	0.073350888	0.003412866	3
6832	0.04951148	0.215488211	0.02711864	0.123222745	0.85028756	0.82522523	0.83756894	0.00000462	0.000221714	8.76E-07	1.53E-06	0.000232356	1.46E-07	0.010935344	0.082139677	0.00423845	2
6833	0.041123901	0.219931268	0.027681657	0.202898547	0.82758963	0.81254774	0.8199997	0.000003	0.0001241	7.14E-07	1.03E-06	0.000100104	1.58E-07	0.006390357	0.045837585	0.002855623	1
6834	0.020551456	0.166666663	0.021897807	0.167487681	0.8333508	0.8093314	0.8211655	0.00000224	6.62E-05	5.78E-07	8.58E-07	8.63E-05	1.35E-07	0.005330508	0.033549824	0.002615158	1
6835	0.003682482	0.166666664	0.015999997	0.165745854	0.86153746	0.8128306	0.83647555	0.000000988	2.94E-05	2.48E-07	4.49E-07	4.15E-05	6.99E-08	0.003732985	0.030151981	0.001594489	1
6836	0.124386043	0.285714281	0.029325508	0.201754381	0.8369533	0.8198342	0.8283053	0.0000033	0.000143864	7.58E-07	1.41E-06	0.000187193	2.06E-07	0.011242127	0.074898841	0.005375309	2
6837	0.086275986	0.277602519	0.031746027	0.205607472	0.8593985	0.8251865	0.8419451	0.00000267	0.000115297	5.80E-07	1.89E-06	0.000185311	2.70E-07	0.009613522	0.063317382	0.004385768	1
6838	0.146285888	0.239795913	0.041025636	0.161538457	0.82007456	0.8169269	0.81849766	0.00000431	0.000204976	8.93E-07	1.98E-06	0.000243112	2.44E-07	0.00999917	0.069620367	0.004276367	2
6839	0.05707582	0.234899325	0.03378378	0.179999996	0.8278666	0.81010205	0.818888	0.0000034	0.000134409	7.06E-07	1.52E-06	0.000137667	2.15E-07	0.009235051	0.054693384	0.004239567	1
6840	0.140104287	0.338028164	0.022662885	0.202429145	0.8325744	0.82740843	0.82998335	0.00000269	0.000121585	5.75E-07	1.82E-06	0.000163852	2.68E-07	0.011672395	0.067691232	0.005473486	2
6841	0.011577739	0.173584903	0.015209122	0.136125651	0.8289792	0.80803037	0.8183707	0.00000427	0.000302617	9.55E-07	1.26E-06	0.000250483	1.42E-07	0.007352075	0.073832813	0.002839617	1
6842	0.025018203	0.19565217	0.021897807	0.15384615	0.8632691	0.8178175	0.83992887	0.00000433	0.00015935	7.40E-07	2.70E-06	0.000265765	2.83E-07	0.012459267	0.07317932	0.005171166	1
6843	0.09683708	0.234604101	0.011799405	0.168776367	0.82335633	0.81641865	0.8198728	0.00000223	0.000124446	4.91E-07	1.78E-06	0.00021758	2.29E-07	0.007622104	0.058010694	0.003203062	1
6844	0.115553671	0.312312308	0.036253772	0.219178078	0.8459679	0.82353336	0.83459985	0.00000403	0.000175388	8.97E-07	1.21E-06	0.000176701	1.56E-07	0.008574009	0.069218067	0.003662295	1
6845	0.160969272	0.303317531	0.028571424	0.188811184	0.8138779	0.82867354	0.8212091	0.00000337	0.000147011	7.98E-07	1.81E-06	0.000199687	2.44E-07	0.008927113	0.068454367	0.003691039	3
6846	0.024547124	0.161971827	0.021276592	0.161904758	0.8413259	0.81788427	0.82943946	0.00000161	7.20E-05	3.41E-07	1.71E-06	0.000195038	2.29E-07	0.007185629	0.051772038	0.003084138	1
6847	0.067804656	0.181818177	0.018292678	0.129032254	0.8206949	0.80729985	0.81394225	0.00000196	0.000103529	3.88E-07	1.15E-06	0.000158041	1.39E-07	0.006615133	0.055295994	0.002631308	1
6848	0.090172178	0.274143298	0.03761755	0.175115203	0.8321785	0.8193704	0.8257248	0.0000034	0.000200448	7.22E-07	1.75E-06	0.000299592	2.00E-07	0.01079917	0.078123381	0.004692731	2
6849	0.179410215	0.322418131	0.035443033	0.249999995	0.8408882	0.8390215	0.83995384	0.00000822	0.000421581	1.57E-06	2.63E-06	0.000299595	3.04E-07	0.015319373	0.087368277	0.006914409	3
6850	0.050071462	0.244067793	0.02730375	0.166666663	0.8587426	0.8217051	0.8398157	0.0000037	0.000143819	7.33E-07	1.30E-06	0.000155004	1.55E-07	0.0094749	0.064906191	0.003999185	2
6851	0.086117203	0.253086415	0.031055896	0.215246632	0.831183	0.8151146	0.82307035	0.00000257	0.000120305	6.14E-07	1.23E-06	0.000147357	1.98E-07	0.007313519	0.049900058	0.00348583	2
6852	0.13191832	0.252631574	0.015873011	0.193050188	0.82778054	0.82763475	0.82770765	0.00000457	0.000221097	9.08E-07	1.98E-06	0.000273238	2.12E-07	0.010648741	0.072613642	0.004437708	3
6853	0.116538973	0.258760103	0.016260158	0.194552524	0.8407511	0.832423	0.83656627	0.00000163	6.19E-05	3.49E-07	9.16E-07	9.63E-05	1.25E-07	0.007791566	0.052718475	0.003389363	3
6854	0.124204199	0.28011204	0.016901404	0.173553714	0.8400256	0.8297341	0.8348481	0.00000582	0.000305502	1.15E-06	2.59E-06	0.000332487	3.17E-07	0.00999051	0.079467356	0.004086551	2
6855	0.031834242	0.178694154	0.020761242	0.154589368	0.83946663	0.82071775	0.8299863	0.00000181	0.000134222	2.90E-07	1.67E-06	0.000278888	1.62E-07	0.009748955	0.080861361	0.003720517	2
6856	0.029319796	0.212765954	0.028571425	0.141414138	0.8545961	0.81353074	0.83355796	0.00000225	9.81E-05	4.32E-07	9.41E-07	0.000112165	1.14E-07	0.007512255	0.054492651	0.003123738	1
6857	0.13785209	0.284182301	0.037735844	0.211764701	0.8334985	0.8255901	0.82952535	0.00000335	0.000248953	7.90E-07	2.62E-06	0.000475473	2.63E-07	0.010884492	0.087336246	0.004356644	2
6858	0.071406508	0.22629969	0.006153842	0.176211449	0.82929254	0.8177714	0.82349163	0.00000393	0.000172938	7.40E-07	1.34E-06	0.000196136	1.39E-07	0.005984944	0.061582526	0.002061931	3
6859	0.049527309	0.208469051	0.006557373	0.148837205	0.82466733	0.8071605	0.81582004	0.00000254	9.25E-05	5.91E-07	1.48E-06	0.000136998	2.33E-07	0.008212845	0.051255921	0.003874079	2
6860	0.130066932	0.244155839	0.015665791	0.177215185	0.83480245	0.8206868	0.82768446	0.00000187	9.43E-05	3.84E-07	1.63E-06	0.000210315	2.03E-07	0.010532984	0.074711805	0.004506603	2
6861	0.026737045	0.224637678	0.036496347	0.129032255	0.8528571	0.8097734	0.830757	0.00000388	0.000125735	9.16E-07	1.14E-06	0.000137983	1.53E-07	0.005709634	0.05475451	0.002246105	1
6862	0.014962984	0.156133826	0.01498127	0.165803105	0.85846204	0.8160473	0.8367175	0.00000441	0.000166107	8.23E-07	1.50E-06	0.000164014	1.66E-07	0.008119578	0.059865038	0.003175251	2
6863	0.15596399	0.28350515	0.041450772	0.211764701	0.82496756	0.8191442	0.8220455	0.00000512	0.000134737	1.34E-06	2.21E-06	0.000157128	3.80E-07	0.010947855	0.058879978	0.005565963	3
6864	1.75E-05	0.068669526	0.008658007	0.071005915	0.8246036	0.79768264	0.81091976	0.00000118	7.47E-05	1.76E-07	3.30E-07	8.55E-05	2.48E-08	0.004115169	0.047292457	0.001320796	0
6865	0.017620389	0.191881915	0.014869885	0.168421049	0.8351409	0.8040743	0.8193131	0.00000197	6.34E-05	4.93E-07	1.21E-06	0.000114127	1.98E-07	0.008553326	0.055148311	0.004017597	2
6866	0.115202054	0.271676296	0.023255809	0.197530859	0.83999556	0.82872814	0.8343238	0.00000256	0.000202774	5.02E-07	2.07E-06	0.00030263	2.23E-07	0.01171146	0.090154153	0.004705786	2
6867	0.035587336	0.216783213	0.02816901	0.192307688	0.8342024	0.8156554	0.8248247	0.00000372	0.000127046	7.90E-07	1.73E-06	0.000178396	2.18E-07	0.00739148	0.048755666	0.00315138	2
