cand id	similarity score	score
6192	0.0007720800148775543	0
6193	0.0020454816683527863	1
6194	0.0008550043419188862	1
6195	0.03283021770481187	0
6196	0.00766787970921157	1
6197	0.00469640208992582	1
6198	0.0003284675892740728	1
6199	0.0010529177020102618	1
6200	0.003247831294509045	0
6201	0.006554270642149616	1
6202	0.0010613362545797693	1
6203	0.01150010873486307	1
6204	0.0009436983718391806	0
6205	0.0015904004248052956	1
6206	0.000987995683044354	0
6208	0.0018538377984654872	0
6209	0.009445078318030443	1
6210	0.0007145147087068318	1
6213	0.008016304628140875	1
6215	0.004441215397404624	1
6216	0.0020464016412245468	1
6217	0.002109171794948354	0
6219	0.012535024511626506	1
6220	0.00028635248288992414	1
6222	0.0014465639777641714	1
6223	0.0018859474347821747	1
6224	0.0010176412303339716	1
6225	0.0019602579208889558	1
6226	0.00522968547952169	1
6227	0.0007960549647556719	0
6228	0.0007703784328409527	0
6229	0.004315945488139177	1
6230	0.006026674771498156	0
6231	0.000713542651570795	0
6232	0.002167680502107503	1
6235	0.011536275513819132	0
6236	0.0017376862925881278	0
6237	0.0012999082950193813	1
6238	0.0012533655414694884	1
6239	0.003948339896615679	1
6243	0.00738345886588011	1
6244	0.0039421656579470814	1
6245	0.003160460166680681	0
6247	0.0014521363425455509	1
6248	0.0015675596000423511	1
6249	0.0016686131552172006	0
6250	0.0026726812941728637	0
6251	0.0020732428169435387	0
6252	0.008028913401310183	1
6253	0.0030459310824376977	0
6254	0.002099739074779094	1
6255	0.009693519565338515	0
6256	0.0027823576517568005	0
6257	0.003979409575548806	0
6258	0.003726044066045207	1
6260	0.002335842968511009	0
6265	0.0013234789064176722	0
6266	0.0019544236617471907	0
6268	0.0076504770749070096	1
6269	0.001990583534529027	0
6271	0.008916949047476254	1
6272	0.004400175975277971	1
6273	0.0015950278435107846	1
6274	0.0009780854487725582	0
6275	0.0030086740343952213	1
6276	0.0007216435600183696	1
6278	0.0006199368945792953	0
6279	0.001047246082272099	1
6280	0.004684423064986348	1
6281	0.005565357489218371	0
6282	0.0014159823406710006	0
6283	0.00238163282063888	0
6284	0.004489818878659986	0
6286	0.004522276259082658	1
6288	0.00191836440275252	1
6289	0.0018554561855828923	0
6290	0.00026408269222019627	1
6291	0.0007701488763850688	1
6293	0.0016511057211449744	0
6294	0.0007098436170228053	0
6295	0.0014717330589072099	1
6296	0.002419913379939838	1
6297	0.0022414662796248225	0
6298	0.0015837159002569862	1
6299	0.0014370297304086073	0
6300	0.0019341553776424363	1
6302	0.01195055408863288	1
6303	0.011485816188477715	0
6304	0.003985710564488029	1
6305	0.011552316350598724	1
6306	0.012482868982651623	1
6307	0.013648969909961905	1
6308	0.0022100568631662747	1
6309	0.002376749990869677	1
6310	0.0007477064104751643	1
6311	0.0012300807178061914	1
6313	0.003779016772926819	0
6314	0.003246298456561637	1
6318	0.00823110730619417	1
6319	0.0015899697335061249	1
6321	0.00103435258628553	1
6322	0.00349947338191047	1
6323	0.0003900637975652505	1
6324	0.00566284917848264	1
6325	0.00033808643927648636	0
6326	0.00450230917606198	1
6327	0.01512126494044151	1
6328	0.0015381289216550016	1
6329	0.005223713966167522	1
6330	0.0015765534558889742	0
6331	0.002129379598200984	0
6332	0.0008566897930671008	1
6333	0.013208833247703626	1
6334	0.0021744551451995547	1
6335	0.0017956860221952492	1
6336	0.0012807733613865945	1
6337	0.0014721520794206762	1
6338	0.000472496715191168	1
6340	0.0006836897632757935	1
6341	0.004798761426937923	1
6342	0.0018691564477833426	1
6343	0.0009352469236647512	1
6344	0.0006683127541483188	0
6346	0.0064629687513440715	1
6347	0.0017621285863356727	0
6349	0.0011667036019678586	1
6350	0.0011846827090480649	1
6351	0.0030319807454054232	1
6353	0.002694798342802685	0
6354	0.0011313790747008547	1
6355	0.002760893425320645	1
6356	0.0021579264353846963	0
6357	0.0011658705207493153	1
6358	0.0004891945561459921	0
6359	0.0048054820771539246	0
6360	0.00519441672695862	1
6361	0.007506658048749589	0
6362	0.001699912212471772	1
6364	0.00767374304674753	0
6365	0.0033664667550016595	1
6366	0.0010694217394315929	0
6367	0.0009243007211367829	1
6368	0.004865587927102013	1
6369	0.008652103632286566	1
6371	0.0004910811088132651	1
6372	0.0045974623726423745	1
6373	0.002098685040426689	1
6374	0.003664376782019074	0
6375	0.0005224433707523375	1
6376	0.0022616352276161747	1
6377	0.004106089839770217	0
6378	0.0037296454325053538	0
6379	0.005903551294871999	1
6380	0.0005991670989561079	1
6381	0.004360675894440706	1
6382	0.0006941987292909202	0
6383	0.0025753481901928995	1
6384	0.0011228824441300925	1
6386	0.0006579157603625282	0
6387	0.0019052844021005921	1
6388	0.004785270728963603	0
6389	0.0018386622277207657	1
6391	0.007226552764171416	0
6392	0.002973965079863199	1
6393	0.0011920532060240266	1
6395	0.0022769108043021588	1
6396	0.0016048961998057602	0
6398	0.008220226837286798	1
6399	0.005428372294705772	1
6401	0.002737737795891137	0
6404	0.004488515252254436	0
6406	0.002913491103455093	1
6407	0.0025965991148379397	1
6408	0.0011786165716916404	1
6409	0.0044608243270369075	0
6410	0.0014986122139981515	0
6411	0.002934201837686425	1
6413	0.0014903116959141176	0
6414	0.003167591907606166	1
6415	0.002430284912900482	1
6416	0.0016588164619845468	0
6417	0.0010481048440692195	0
6418	0.004273900816058471	0
6419	0.0019239607419092566	0
6421	0.004591582161726866	1
6422	0.003959926147892037	1
6424	0.002325494100268091	1
6426	0.005965614553249382	1
6427	0.0011003508894141024	0
6428	0.002463085359579291	1
6429	0.004359646746413481	1
6430	0.0019419282275603413	1
6432	0.001964341302740065	1
6433	0.0036272073233049717	1
6434	0.006017850227855088	1
6437	0.003147038549868877	0
6438	0.0016506184490620447	1
6439	0.0008756822014441701	1
6440	0.002936935623943664	0
6441	0.0019642176660690674	1
6442	0.007997588753084359	1
6443	0.002424521841964693	0
6444	0.002207770166344935	1
6445	0.001082022069040984	1
6446	0.0013465879482782595	0
6448	0.008169922964247352	1
6452	0.001183063681054753	0
6453	0.0009440930959920225	0
6454	0.002173225775693969	1
6455	0.0067167207211514274	1
6458	0.001273935732115564	0
6459	0.0011174326984005726	1
6461	0.015638968449521208	1
6462	0.01564401781683421	1
6463	0.0007133504398017508	1
6464	0.002906867701673743	0
6465	0.006094355027310035	1
6466	0.0032013045134807647	1
6467	0.0014910161026031304	0
6468	0.012087855034088846	1
6469	0.004574038961110236	1
6470	0.002149115826744368	1
6471	0.02471661784654972	1
6472	0.001028076764466461	0
6473	0.0024706948697616896	0
6475	0.0011959087358612756	1
6477	0.0009884999026313927	1
6478	0.02068814246656656	1
6479	0.028136294315623183	0
6480	0.0006579838408386228	1
6482	0.013672002798519826	0
6483	0.00675484875723759	0
6484	0.005805679428743442	1
6486	0.005615917155268879	1
6487	0.008691908368997248	1
6489	0.0016250148091570438	1
6490	0.0028074511602620266	1
6491	0.011018583360305242	1
6492	0.0018689621581335328	1
6493	0.0007528980189030818	1
6494	0.0016654708864845124	1
6495	0.014799569640618545	1
6497	0.0032785873474595498	1
6499	0.0017767987143291087	1
6501	0.002397700594118069	1
6502	0.001347949252523904	1
6503	0.002277460242716402	0
6505	0.0014580812405712337	1
6506	0.00955933074356864	0
6508	0.001458157721981691	1
6510	0.002788622887687692	1
6511	0.0015225131788261035	1
6512	0.004302066041739339	1
6513	0.002238257859583448	1
6514	0.002402564600182867	0
6515	0.004437515136270874	1
6516	0.0003866271099814172	0
6517	0.0007296422732502617	1
6519	0.004006612146240623	0
6520	0.0009076410652909867	1
6521	0.0009337073986986864	1
6522	0.002213396887009195	0
6523	0.002333120160979629	1
6524	0.002094256481115432	0
6525	0.0017378586485611728	1
6529	0.002496113056283463	0
6531	0.0019700473434454717	1
6532	0.00170644830422716	0
6533	0.0007568347650315689	0
6535	0.0005596882814649089	1
6537	0.00905667524782329	1
6538	0.010418886870451744	1
6539	0.0009706729337776401	1
6540	0.0006719533137637247	1
6542	0.003870262793466057	1
6543	0.0011624432539459276	1
6544	0.0016559010820152448	1
6545	0.003335330010054798	1
6546	0.0042054236826308215	1
6547	0.0019613780399249854	0
6548	0.006329570553454904	0
6549	0.0022009599447514504	0
6550	0.005998397596036004	1
6551	0.0002746174783820457	0
6552	0.009558346213544329	1
6553	0.0009899607627805928	0
6555	0.002689124712304129	1
6556	0.0016488233180058502	0
6558	0.0012020483970251485	0
6559	0.00188984898695093	1
6560	0.012571736121758664	0
6562	0.0016858905635867248	0
6563	0.005584316390975061	0
6564	0.0069040672227149895	0
6565	0.0007186954444108804	1
6567	0.0007390510451464775	0
6568	0.0017120328808918526	1
6570	0.004060158990536628	0
6571	0.00270061142819679	1
6572	0.005122949337090819	1
6573	0.0014820522058747831	0
6574	0.01485006362619442	1
6575	0.0011752325298331312	1
6579	0.04514115373214417	1
6580	0.007879084756498397	1
6582	0.006189754535856093	0
6583	0.0014387939070851367	1
6584	0.0037401690150517695	1
6585	0.011974134790412951	0
6586	0.00837441397554634	1
6587	0.0015863997968345311	1
6588	0.0007408151823268872	0
6589	0.004506783324367778	1
6590	0.007316354675346433	1
6591	0.004865154089031189	1
6592	0.0021351730280324203	1
6593	0.004033687140777917	1
6594	0.0046157336433928844	1
6595	0.0025477864261179034	1
6596	0.001779134404430086	1
6599	0.0033321920192191283	1
6600	0.0015158870014223488	1
6601	0.00076678611824003	1
6602	0.000397367734657465	1
6603	0.005222005515015629	1
6604	0.005171795146200548	1
6605	0.0029533454397710373	1
6606	0.0007938374658124004	1
6607	0.008646185357471064	1
6608	0.0012002671241604069	0
6609	0.0008148842918864617	1
6610	0.0072913729077391624	1
6612	0.005095453805166336	1
6613	0.007924865285500163	1
6614	0.001561499639575539	0
6616	0.0026647279405231533	1
6617	0.0036058426355445603	1
6618	0.005514435176632751	1
6619	0.0022158964998970133	1
6620	0.003747895763723325	1
6621	0.002063134397989722	0
6622	0.0007068344964792503	1
6623	0.00191961618546987	0
6624	0.0049394132604367365	1
6625	0.0022482399516034943	1
6626	0.004887392150597236	1
6627	0.027847641450642467	0
6628	0.0021254689525862106	1
6630	0.008468964389151417	1
6631	0.005155755866927577	0
6632	0.0014980099323239251	1
6634	0.012015086198664864	1
6635	0.0011349441926760356	0
6636	0.00517770730830984	0
6637	0.0021284669786069024	1
6638	0.0008893869428407045	1
6639	0.006514624466942918	0
6640	0.010043035653504149	1
6642	0.0140989513906529	0
6643	0.0016608449966972413	1
6645	0.0016876471853713726	0
6646	0.0008199181202463163	1
6647	0.0014376527387369364	1
6648	0.0017869521767193473	1
6650	0.0006556980644929159	1
6652	0.0005051267837789385	1
6653	0.002156383517977149	1
6654	0.0072041238926887794	0
6655	0.006073177997368204	1
6656	0.00940247002141987	1
6658	0.0037327999284209696	1
6659	0.001082028776390044	1
6660	0.00028905561498409065	1
6661	0.0010574213374324015	1
6662	0.0033460698035334643	1
6663	0.009484202258414634	0
6664	0.009708326622144265	1
6665	0.005111600404981947	1
6666	0.0012927866454477306	1
6667	0.0033485677405619427	0
6668	0.006863594529175592	1
6670	0.003961012034710556	0
6671	0.0053967665090712364	1
6672	0.0013256958657223755	0
6673	0.0012581240864365185	0
6675	0.014935949399660463	1
6676	0.007534331575981164	1
6678	0.0009603812675305012	0
6679	0.0016338731298427163	1
6681	0.0009549580771109408	1
6682	0.00830589246083273	1
6683	0.002473511000053069	1
6685	0.006328309082262017	1
6686	0.0015206050196147126	1
6687	0.000795000028516457	1
6688	0.0020575619417748953	0
6690	0.013472296052314335	0
6691	0.0015600387108172925	1
6692	0.0009908117625820117	1
6693	0.005124288173313407	0
6694	0.0021424569071861977	1
6696	0.0040975523362486044	1
6698	0.001360959886706506	0
6700	0.0024326129983849513	0
6701	0.0011010772975381113	1
6702	0.0043579632098894655	1
6703	0.0009863505141767138	1
6704	0.00257251792846806	1
6705	0.0015133000298275345	1
6706	0.0014251363612849106	1
6707	0.004456215185700964	1
6708	0.0029870915079085484	1
6709	0.0012784949606340983	1
6710	0.005313948717767999	1
6713	0.0008121398116068967	1
6714	0.004475753751404239	0
6715	0.0035474297767092797	0
6719	0.0006584982799651549	1
6720	0.0015232582276830172	1
6723	0.0014409408494420286	0
6724	0.002520149481128735	0
6725	0.00240849827013361	1
6726	0.001840724605063455	1
6727	0.0007676930561802564	1
6730	0.0657618777894389	1
6731	0.0009248910616826944	0
6735	0.012273165331991836	0
6736	0.0043686116005910505	0
6737	0.0039479614889997095	1
6738	0.0019639882095398246	0
6739	0.0020402351105268664	1
6740	0.010127882486209822	1
6741	0.0052107328100117365	1
6742	0.0016848667120401793	1
6743	0.003173274688623876	0
6744	0.002112276759787069	1
6745	0.0010003695211274147	0
6746	0.002093960910659426	1
6747	0.0023112047736231853	1
6748	0.005613314860984915	1
6749	0.0009557963062521408	1
6750	0.0011539306552641806	1
6751	0.0010972145840835532	0
6753	0.0017972142217841977	1
6754	0.0037348955031080203	1
6756	0.0012349752029771385	0
6757	0.002558397348386706	1
6758	0.000970598880134872	1
6759	0.0009969570768994594	1
6760	0.001755503948126213	1
6762	0.0007748125098982981	1
6763	0.0009669236789591408	1
6764	0.0014550606560908904	0
6765	0.0010232413151789626	1
6767	0.001945523441623416	0
6768	0.0028972115518894953	0
6770	0.0010570376973081327	1
6771	0.0032867707491284273	1
6772	0.0068683090039277205	0
6773	0.0017402319371237808	1
6775	0.002772461953166412	1
6777	0.003319474855256767	1
6778	0.0026819139091990352	0
6779	0.0016239171928489047	1
6780	0.0029781897526482003	1
6781	0.0027981079111371525	0
6782	0.0005474966323322086	0
6783	0.0025634455498725773	1
6786	0.0019061067814435245	0
6788	0.002878803793241259	1
6789	0.001088702467949866	1
6790	0.001585276859718342	0
6791	0.0012374262035915026	1
6792	0.001590536935827044	0
6793	0.001300919034425389	1
6794	0.00325717554787456	1
6795	0.005036697559762005	0
6797	0.0011927133188495787	1
6798	0.0008289812073006289	1
6799	0.0015635813854605386	0
6800	0.001785385878887029	1
6801	0.0028877995300639085	1
6802	0.0006923224015058338	1
6804	0.0018487795137059567	0
6805	0.0005743680189382528	0
6806	0.0007160621703998845	1
6807	0.00334039931209018	0
6808	0.0023422394495357193	1
