candidate_id	reference_id	similarity	score
397	1581	1	0.8419251846962368
398	1585	2	0.8637981930674912
399	1587	2	0.8548039473648839
400	1590	2	0.7611834126350192
401	1591	1	0.8236689348316301
402	1601	2	0.842668512550546
403	1617	0	0.7995270486804182
404	1619	0	0.46537570785595994
405	1620	2	0.6784752029232938
406	1621	2	0.7656258431800644
407	1623	0	0.6509022974232024
408	1627	0	0.7057162006498621
409	1628	2	0.742447369619322
410	1630	0	0.635822663744343
411	1632	0	0.756426736140281
412	1634	2	0.9008720569972408
413	1647	0	0.5443596405156821
414	1658	0	0.5265806190968538
416	1659	1	0.7777589921352879
418	1660	1	0.6315917839447557
419	1661	1	0.9235168847070939
420	1664	2	0.9008450966417829
422	1668	0	0.6917801147734388
